City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Saint-Francois,FR,2021-04-18 16:02:53,46.4154,3.9054,51.8,50,0,8.05
278,Ribeira Grande,PT,2021-04-18 16:02:54,38.5167,-28.7,66.2,82,20,10.36
279,Troitskoye,RU,2021-04-18 16:02:54,52.9821,84.6757,43.77,71,100,14.7
280,Kieta,PG,2021-04-18 16:00:24,-6.2167,155.6333,78.84,80,41,3.78
281,Alghero,IT,2021-04-18 16:02:55,40.5589,8.3181,53.6,66,20,9.22
282,Nome,US,2021-04-18 16:02:55,64.5011,-165.4064,28.99,74,1,5.08
283,Sakakah,SA,2021-04-18 16:02:55,29.9697,40.2064,91.4,11,0,2.57
284,Hennenman,ZA,2021-04-18 16:02:56,-27.9765,27.0242,72.0,38,0,4.68
285,Marawi,PH,2021-04-18 16:02:56,7.9986,124.2928,75.0,87,100,7.0
286,Codajas,BR,2021-04-18 16:02:57,-3.8367,-62.0569,76.66,94,96,3.31
287,Honningsvag,NO,2021-04-18 16:02:57,70.9821,25.9704,42.8,65,0,12.66
288,Mauriti,BR,2021-04-18 16:02:57,-7.3892,-38.7744,85.6,51,90,4.47
289,Moratuwa,LK,2021-04-18 16:02:58,6.773,79.8816,84.2,74,20,9.22
290,Muscat,OM,2021-04-18 15:59:16,23.6139,58.5922,84.2,74,0,6.91
291,Sungairaya,ID,2021-04-18 16:02:58,0.7,108.9,75.97,82,100,2.13
292,Nuoro,IT,2021-04-18 16:02:58,40.3211,9.3297,53.6,100,75,3.44
293,Saint Anthony,US,2021-04-18 16:02:59,45.0205,-93.218,55.99,38,1,5.75
294,Roald,NO,2021-04-18 16:02:59,62.5833,6.1333,55.4,47,0,9.22
295,Paamiut,GL,2021-04-18 16:03:00,61.994,-49.6678,25.81,38,99,5.26
296,Cockburn Town,TC,2021-04-18 16:03:00,21.4612,-71.1419,82.4,69,1,12.66
297,Akdagmadeni,TR,2021-04-18 16:03:01,39.6603,35.8836,59.14,61,100,6.33
298,Porto Novo,BJ,2021-04-18 16:03:01,6.4965,2.6036,75.2,88,40,6.91
299,Te Anau,NZ,2021-04-18 16:03:01,-45.4167,167.7167,51.64,84,100,7.27
300,Namibe,AO,2021-04-18 16:03:02,-15.1961,12.1522,83.62,66,20,13.24
301,Gusinoye Ozero,RU,2021-04-18 16:03:02,51.1144,106.2614,30.7,39,27,3.6
302,Bambous Virieux,MU,2021-04-18 16:03:02,-20.3428,57.7575,77.0,94,75,16.11
303,La Ronge,CA,2021-04-18 16:03:03,55.1001,-105.2842,24.8,58,11,10.36
304,Mayumba,GA,2021-04-18 16:03:03,-3.432,10.6554,82.36,79,100,7.7
305,Yulara,AU,2021-04-18 16:01:16,-25.2406,130.9889,60.8,41,0,8.05
306,Mountain Home,US,2021-04-18 15:58:32,43.133,-115.6912,46.4,34,1,6.91
307,Geraldton,AU,2021-04-18 16:03:04,-28.7667,114.6,66.2,52,40,9.22
308,Yatou,CN,2021-04-18 16:03:04,37.15,122.3833,49.86,48,0,12.48
309,Ayan,RU,2021-04-18 16:03:04,56.45,138.1667,27.0,95,100,8.97
310,Qaqortoq,GL,2021-04-18 16:03:05,60.7167,-46.0333,30.2,31,30,5.75
311,Alyangula,AU,2021-04-18 16:03:05,-13.8483,136.4192,75.2,94,90,8.1
312,Okhotsk,RU,2021-04-18 16:03:05,59.3833,143.3,27.27,97,100,6.78
313,Kushiro,JP,2021-04-18 16:03:06,42.975,144.3747,41.14,91,55,10.51
314,Lorengau,PG,2021-04-18 16:03:06,-2.0226,147.2712,80.15,81,93,7.11
315,Tautira,PF,2021-04-18 16:03:06,-17.7333,-149.15,77.0,78,20,2.3
316,Diego De Almagro,CL,2021-04-18 16:03:07,-26.3667,-70.05,79.79,23,10,7.07
317,Coihaique,CL,2021-04-18 16:03:07,-45.5752,-72.0662,50.0,93,90,3.69
318,Chambas,CU,2021-04-18 16:03:07,22.1928,-78.9136,87.8,58,20,4.61
319,Fairbanks,US,2021-04-18 16:00:02,64.8378,-147.7164,32.0,69,1,10.36
320,Ponta Delgada,PT,2021-04-18 16:03:08,37.7333,-25.6667,64.4,88,40,12.66
321,Salinas,US,2021-04-18 16:01:54,36.6777,-121.6555,51.8,100,90,3.44
322,Vizinga,RU,2021-04-18 16:03:09,61.0749,50.1031,32.09,63,64,4.85
323,Kasongo-Lunda,CD,2021-04-18 16:03:09,-6.4667,16.8167,82.02,75,100,1.36
324,Havoysund,NO,2021-04-18 16:03:09,70.9963,24.6622,44.6,65,0,12.66
325,Simpang,ID,2021-04-18 16:03:10,-1.2667,104.0833,77.09,82,100,1.05
326,Shihezi,CN,2021-04-18 16:03:10,44.3,86.0333,64.02,36,67,5.12
327,Dzaoudzi,YT,2021-04-18 16:03:10,-12.7887,45.2699,82.4,78,0,3.44
328,Saint-Augustin,CA,2021-04-18 16:03:11,51.226,-58.6502,40.32,75,100,21.79
329,Majene,ID,2021-04-18 16:03:11,-3.5403,118.9707,77.72,85,100,2.62
330,Altay,CN,2021-04-18 16:03:11,47.8667,88.1167,44.78,45,5,6.89
331,Topeka,US,2021-04-18 16:03:12,39.0483,-95.678,54.0,58,90,6.91
332,Severna Park,US,2021-04-18 16:03:12,39.0704,-76.5452,62.6,58,1,6.91
333,Torbay,CA,2021-04-18 16:03:12,47.6666,-52.7314,39.0,100,90,20.71
334,Antofagasta,CL,2021-04-18 16:03:13,-23.65,-70.4,71.01,72,20,10.36
335,Sao Joao Da Barra,BR,2021-04-18 16:03:13,-21.6403,-41.0511,86.0,51,20,13.8
336,Skjervoy,NO,2021-04-18 16:03:14,70.0311,20.9714,41.59,76,100,6.31
337,Cherdyn,RU,2021-04-18 16:03:14,60.403,56.4787,26.2,80,24,4.41
338,Maragogi,BR,2021-04-18 16:03:14,-9.0122,-35.2225,81.34,73,98,7.58
339,Aykhal,RU,2021-04-18 16:03:15,66.0,111.5,-8.18,99,83,3.6
340,Evensk,RU,2021-04-18 16:03:15,61.95,159.2333,28.89,97,100,3.36
341,San Angelo,US,2021-04-18 16:03:15,31.4638,-100.437,55.0,54,90,6.91
342,Noshiro,JP,2021-04-18 16:03:16,40.2039,140.0242,45.63,91,100,26.37
343,Obsharovka,RU,2021-04-18 16:03:16,53.125,48.8531,55.51,44,80,11.41
344,Ust-Ilimsk,RU,2021-04-18 16:03:17,58.0006,102.6619,17.37,90,97,4.97
345,Urengoy,RU,2021-04-18 16:03:17,65.9667,78.3667,-8.09,96,26,11.39
346,Ulety,RU,2021-04-18 16:03:17,51.3572,112.4849,24.31,37,0,3.53
347,Sao Francisco,BR,2021-04-18 16:03:18,-15.9486,-44.8644,92.43,27,10,4.72
348,Concepcion,CL,2021-04-18 15:58:35,-36.827,-73.0498,62.6,72,40,9.22
349,Huangzhou,CN,2021-04-18 16:03:18,30.45,114.8,60.8,63,0,2.24
350,Gondanglegi,ID,2021-04-18 16:03:18,-7.7479,112.0132,74.59,90,78,5.82
351,Champerico,GT,2021-04-18 16:03:19,14.3,-91.9167,80.6,78,0,7.52
352,Kabwe,ZM,2021-04-18 16:03:19,-14.4469,28.4464,62.92,67,100,7.16
353,Port Macquarie,AU,2021-04-18 16:03:19,-31.4333,152.9167,54.0,98,40,1.01
354,Phatthalung,TH,2021-04-18 16:03:20,7.5,100.0833,79.36,82,100,4.43
355,Aizpute,LV,2021-04-18 16:03:20,56.7167,21.6,64.4,34,83,12.66
356,Pangnirtung,CA,2021-04-18 16:03:20,66.1451,-65.7125,15.64,73,63,2.35
357,Dingle,PH,2021-04-18 16:03:21,10.9995,122.6711,77.56,73,100,3.4
358,Ahipara,NZ,2021-04-18 16:03:21,-35.1667,173.1667,54.12,81,46,2.26
359,Villa Rica,US,2021-04-18 16:03:21,33.7321,-84.9191,64.0,58,10,7.0
360,Itapirapua,BR,2021-04-18 16:03:22,-15.8233,-50.6133,85.84,55,4,4.59
361,Kismayo,SO,2021-04-18 16:03:22,-0.3582,42.5454,83.26,74,57,12.3
362,Bathsheba,BB,2021-04-18 16:03:22,13.2167,-59.5167,86.0,51,40,23.02
363,Iqaluit,CA,2021-04-18 16:03:23,63.7506,-68.5145,17.6,67,75,3.44
364,Opoczno,PL,2021-04-18 16:03:23,51.3757,20.2783,50.0,10,100,55.99
365,Marmande,FR,2021-04-18 16:03:23,44.5,0.1667,63.0,45,93,4.0
366,Cuitlahuac,MX,2021-04-18 16:03:24,18.8167,-96.7167,78.01,65,75,17.27
367,Qinhuangdao,CN,2021-04-18 16:03:24,39.9317,119.5883,55.67,38,0,7.85
368,Tomatlan,MX,2021-04-18 16:03:24,19.9333,-105.25,82.36,32,0,3.65
369,Rapid Valley,US,2021-04-18 16:03:25,44.0625,-103.1463,61.0,23,75,6.91
370,Zalantun,CN,2021-04-18 16:03:25,48.0,122.7167,46.31,62,25,4.09
371,Krasnoselkup,RU,2021-04-18 16:03:25,65.7,82.4667,-8.16,93,50,16.08
372,Rawson,AR,2021-04-18 16:03:26,-43.3002,-65.1023,74.16,36,59,15.93
373,Manzil Salim,TN,2021-04-18 16:03:26,35.8567,8.4765,51.8,43,75,16.11
374,Velyka Bahachka,UA,2021-04-18 16:03:27,49.7912,33.7226,45.59,83,100,4.32
375,Lumut,MY,2021-04-18 16:03:27,4.2323,100.6298,80.6,89,20,5.35
376,Camacha,PT,2021-04-18 16:03:27,33.0833,-16.3333,68.0,64,20,12.66
377,Tirau,NZ,2021-04-18 16:03:28,-37.9833,175.75,55.0,88,81,5.01
378,Dicabisagan,PH,2021-04-18 16:03:28,17.0818,122.4157,74.8,87,100,16.08
379,Ayagoz,KZ,2021-04-18 16:03:28,47.9714,80.4392,54.0,57,88,3.91
380,Mapiri,BO,2021-04-18 16:03:29,-15.25,-68.1667,82.4,67,89,1.03
381,Tuatapere,NZ,2021-04-18 16:03:29,-46.1333,167.6833,55.0,86,98,14.0
382,Guasdualito,VE,2021-04-18 16:03:30,7.2424,-70.7324,92.86,39,100,6.62
383,Lagoa,PT,2021-04-18 16:03:30,39.05,-27.9833,60.87,86,88,14.0
384,Bagan,RU,2021-04-18 16:03:30,54.1001,77.6646,36.18,90,100,22.3
385,Kushikino,JP,2021-04-18 16:03:31,31.7167,130.2667,46.0,81,99,8.01
386,Tevriz,RU,2021-04-18 16:03:31,57.509,72.4042,17.51,61,59,12.68
387,Wanning,CN,2021-04-18 16:03:31,18.8003,110.3967,75.65,89,54,3.47
388,Preobrazheniye,RU,2021-04-18 16:03:32,42.9019,133.9064,42.98,70,5,9.31
389,Jedrzejow,PL,2021-04-18 16:03:32,50.6394,20.3045,51.01,62,100,5.01
390,Kijang,KR,2021-04-18 16:03:32,35.2442,129.2139,51.8,54,0,2.3
391,Truth Or Consequences,US,2021-04-18 16:03:00,33.1284,-107.2528,48.99,53,75,8.88
392,Wanaka,NZ,2021-04-18 16:03:33,-44.7,169.15,48.56,92,100,6.55
393,Annau,TM,2021-04-18 16:03:33,37.8876,58.516,78.8,22,20,6.91
394,Dongning,CN,2021-04-18 16:03:34,44.0622,131.1207,42.44,65,1,5.82
395,Kenai,US,2021-04-18 16:03:34,60.5544,-151.2583,39.2,60,1,10.36
396,Ciudad Bolivar,VE,2021-04-18 16:03:34,8.1222,-63.5497,90.72,41,99,13.31
397,Shubarshi,KZ,2021-04-18 16:03:35,48.5872,57.1869,60.51,60,98,9.6
398,Qandala,SO,2021-04-18 16:03:35,11.472,49.8728,82.72,78,30,2.68
399,Portland,US,2021-04-18 16:01:15,45.5234,-122.6762,62.01,50,1,4.61
400,Daru,PG,2021-04-18 16:03:36,-9.0763,143.2092,76.48,93,100,7.81
401,Tazovskiy,RU,2021-04-18 16:03:36,67.4667,78.7,-11.67,96,11,9.73
402,Surajgarh,IN,2021-04-18 16:03:37,28.3124,75.7347,86.7,14,38,4.7
403,Anchorage,US,2021-04-18 15:59:22,61.2181,-149.9003,41.0,60,75,4.36
404,Pacifica,US,2021-04-18 16:03:37,37.6138,-122.4869,61.0,67,1,4.74
405,Arkansas City,US,2021-04-18 16:03:37,37.062,-97.0384,57.2,54,1,11.5
406,Shenjiamen,CN,2021-04-18 16:03:38,29.9576,122.298,54.43,62,100,9.4
407,Krasnofarfornyy,RU,2021-04-18 16:03:38,59.1364,31.8502,53.4,50,59,8.19
408,Baijiantan,CN,2021-04-18 16:03:38,45.6333,85.1833,66.43,28,74,10.25
409,Mahebourg,MU,2021-04-18 16:03:39,-20.4081,57.7,75.2,94,75,16.11
410,Liberal,US,2021-04-18 16:03:39,37.0431,-100.921,53.6,37,1,12.66
411,Asau,RO,2021-04-18 16:03:40,46.4333,26.4,43.0,62,100,1.61
412,Vostok,RU,2021-04-18 16:03:40,46.4856,135.8833,32.54,91,81,3.4
413,Kashi,CN,2021-04-18 16:03:40,39.4547,75.9797,66.2,24,40,2.24
414,Golfito,CR,2021-04-18 16:03:41,8.639,-83.166,86.68,61,95,2.51
415,Valle Hermoso,MX,2021-04-18 16:03:41,25.6667,-97.8333,60.8,94,90,11.5
416,Ipixuna,BR,2021-04-18 16:03:42,-1.7625,-48.8043,78.8,89,75,4.61
417,Kawalu,ID,2021-04-18 16:03:42,-7.3817,108.2082,71.82,97,96,1.07
418,Shingu,JP,2021-04-18 16:03:42,33.7333,135.9833,45.18,76,3,5.5
419,Suntar,RU,2021-04-18 16:03:43,62.1444,117.6319,16.05,92,100,6.98
420,Umba,RU,2021-04-18 16:03:43,66.6871,34.3429,32.63,80,81,11.65
421,Hualmay,PE,2021-04-18 16:03:43,-11.0964,-77.6139,72.77,74,55,8.39
422,Kununurra,AU,2021-04-18 16:03:44,-15.7667,128.7333,64.4,88,98,1.14
423,Tarnos,FR,2021-04-18 16:03:44,43.5417,-1.4628,59.0,47,0,11.5
424,Flinders,AU,2021-04-18 16:03:44,-34.5833,150.8552,55.0,85,10,1.01
425,Humberto De Campos,BR,2021-04-18 16:03:45,-2.5983,-43.4611,83.8,75,85,8.41
426,Stepnyak,KZ,2021-04-18 16:03:45,52.8339,70.7803,32.83,64,97,21.85
427,Jalu,LY,2021-04-18 16:03:46,29.0331,21.5482,99.14,8,100,4.52
428,Gilbues,BR,2021-04-18 16:03:46,-9.8317,-45.3439,87.84,45,94,2.08
429,Peniche,PT,2021-04-18 16:03:46,39.3558,-9.3811,69.01,74,96,8.99
430,Vanimo,PG,2021-04-18 16:03:47,-2.6741,141.3028,76.1,87,88,3.09
431,Krasnoye,UA,2021-04-18 16:03:47,49.9145,24.6134,51.8,58,0,6.71
432,Baykit,RU,2021-04-18 16:03:47,61.67,96.37,25.09,96,100,6.2
433,Ludvika,SE,2021-04-18 16:03:48,60.1496,15.1878,57.99,28,9,9.22
434,Aniva,RU,2021-04-18 16:03:48,46.7144,142.5294,33.8,93,75,33.55
435,Alihe,CN,2021-04-18 16:03:49,50.5667,123.7167,39.07,76,4,4.34
436,Mandan,US,2021-04-18 16:03:49,46.8267,-100.8896,46.4,70,20,23.02
437,Inhambane,MZ,2021-04-18 16:03:49,-23.865,35.3833,75.2,60,20,7.61
438,Richards Bay,ZA,2021-04-18 16:03:50,-28.783,32.0377,70.88,67,0,14.52
439,Morro Bay,US,2021-04-18 16:03:50,35.3658,-120.8499,53.6,93,1,3.74
440,Belvidere,US,2021-04-18 16:00:49,42.2639,-88.8443,57.99,40,95,5.99
441,Alta Floresta,BR,2021-04-18 16:03:50,-9.8756,-56.0861,82.4,78,75,3.44
442,Claremont,US,2021-04-18 16:03:51,34.0967,-117.7198,75.0,8,1,12.66
443,Bousso,TD,2021-04-18 16:03:51,10.4795,16.7117,105.64,8,92,5.7
444,Belaya Gora,RU,2021-04-18 16:03:52,68.5333,146.4167,7.16,97,89,1.54
445,Svetlaya,RU,2021-04-18 16:03:52,46.5389,138.3297,41.02,87,100,8.79
446,Gat,IL,2021-04-18 16:03:52,31.61,34.7642,88.0,38,2,9.48
447,Ulcinj,ME,2021-04-18 16:03:53,41.9294,19.2244,57.2,54,75,9.22
448,Lamont,US,2021-04-18 16:03:53,35.2597,-118.9143,71.01,35,0,3.0
449,Kudahuvadhoo,MV,2021-04-18 16:03:53,2.6708,72.8944,83.77,62,15,8.86
450,Veraval,IN,2021-04-18 16:03:54,20.9,70.3667,81.93,73,1,13.78
451,Luwuk,ID,2021-04-18 16:03:54,-0.9516,122.7875,75.2,84,100,3.47
452,Danjiangkou,CN,2021-04-18 16:03:54,32.5428,111.5086,52.3,84,40,4.25
453,Santa Pola,ES,2021-04-18 16:03:55,38.1917,-0.5658,61.0,63,0,10.36
454,Skagen,DK,2021-04-18 16:03:55,57.7209,10.5839,48.67,70,10,15.73
455,Quelimane,MZ,2021-04-18 16:02:24,-17.8786,36.8883,77.0,69,40,9.22
456,Luang Prabang,LA,2021-04-18 16:03:56,19.8856,102.1347,71.94,97,69,1.61
457,Luzhany,UA,2021-04-18 16:03:56,48.3649,25.7717,55.0,69,100,4.76
458,Westport,US,2021-04-18 16:03:56,41.1415,-73.3579,57.99,50,1,14.97
459,Russell,US,2021-04-18 16:00:12,32.3502,-85.1999,69.01,52,1,3.85
460,High Level,CA,2021-04-18 16:03:57,58.5169,-117.136,32.0,80,20,6.91
461,Jaciara,BR,2021-04-18 16:00:30,-15.9653,-54.9683,89.26,47,28,3.22
462,Campoverde,PE,2021-04-18 16:03:57,-8.4753,-74.8058,84.2,70,75,5.75
463,Gyongyospata,HU,2021-04-18 16:03:58,47.815,19.7892,48.2,81,90,6.91
464,Biggar,GB,2021-04-18 15:59:45,55.6167,-3.5167,55.0,58,40,8.05
465,Salalah,OM,2021-04-18 16:03:58,17.0151,54.0924,84.2,74,20,8.05
466,Berbera,SO,2021-04-18 16:03:59,10.4396,45.0143,81.86,78,78,10.78
467,Najran,SA,2021-04-18 16:03:59,17.4924,44.1277,84.2,17,40,6.91
468,Sheridan,US,2021-04-18 16:03:26,44.8333,-106.9173,55.99,30,90,20.71
469,Barra Dos Coqueiros,BR,2021-04-18 16:03:59,-10.9089,-37.0386,84.2,70,40,10.36
470,Hovd,MN,2021-04-18 16:04:00,48.0056,91.6419,46.54,25,1,9.26
471,Clyde River,CA,2021-04-18 16:04:00,70.4692,-68.5914,6.8,85,90,11.5
472,Rocha,UY,2021-04-18 16:04:01,-34.4833,-54.3333,75.34,58,8,7.83
473,Komsomolskiy,UZ,2021-04-18 16:04:01,40.4272,71.7189,60.8,48,90,6.91
474,Nicoya,CR,2021-04-18 16:04:01,10.1483,-85.452,82.4,69,75,5.75
475,Middelburg,ZA,2021-04-18 16:01:23,-25.7751,29.4648,65.23,29,0,7.83
476,Buraydah,SA,2021-04-18 16:04:02,26.326,43.975,89.6,19,0,6.91
477,Chapleau,CA,2021-04-18 16:04:02,47.8405,-83.4034,44.6,33,20,3.44
478,Cakovec,HR,2021-04-18 16:04:03,46.3844,16.4339,48.0,42,100,3.0
479,Puerto Carreno,CO,2021-04-18 16:04:03,6.189,-67.4859,93.04,37,95,11.92
480,Naregal,IN,2021-04-18 16:04:03,15.5833,75.8167,86.83,45,57,16.37
481,Manzanillo,CU,2021-04-18 16:04:04,20.3433,-77.1167,89.29,44,49,6.33
482,Tabuk,PH,2021-04-18 16:04:04,17.4189,121.4443,70.02,89,97,9.04
483,Sabha,LY,2021-04-18 16:04:04,27.0377,14.4283,92.43,15,97,17.22
484,Lodja,CD,2021-04-18 16:04:05,-3.4833,23.4333,77.61,85,100,1.34
485,Partizanskoye,RU,2021-04-18 16:04:05,55.5006,94.39,30.27,84,100,6.85
486,Severo-Kurilsk,RU,2021-04-18 16:04:05,50.6789,156.125,34.07,85,100,23.35
487,San Benito,US,2021-04-18 16:04:06,36.6166,-121.0844,64.0,66,1,1.97
488,Korop,UA,2021-04-18 16:04:06,51.5664,32.9586,45.73,76,80,4.05
489,Bandarbeyla,SO,2021-04-18 16:04:07,9.4942,50.8122,82.56,78,8,12.26
490,Tual,ID,2021-04-18 16:04:07,-5.6667,132.75,80.87,75,100,5.66
491,Motala,SE,2021-04-18 16:04:07,58.5371,15.0365,59.0,29,25,6.91
492,Asyut,EG,2021-04-18 16:00:38,27.181,31.1837,102.2,17,0,14.97
493,Lillehammer,NO,2021-04-18 16:04:08,61.1146,10.4674,50.25,73,19,0.65
494,Bardiyah,LY,2021-04-18 16:04:08,31.7561,25.0865,74.19,49,100,13.18
495,Maniitsoq,GL,2021-04-18 16:04:09,65.4167,-52.9,18.16,58,93,13.91
496,Tigil,RU,2021-04-18 16:04:09,57.8,158.6667,25.34,92,100,3.76
497,Katherine,AU,2021-04-18 16:04:10,-14.4667,132.2667,66.2,72,87,5.5
498,Quatre Cocos,MU,2021-04-18 16:04:10,-20.2078,57.7625,77.0,94,75,16.11
499,Mana,GF,2021-04-18 16:04:11,5.6592,-53.7767,83.43,64,73,11.21
500,Sanandaj,IR,2021-04-18 16:01:21,35.3144,46.9923,66.2,32,90,5.77
501,Anadyr,RU,2021-04-18 16:04:12,64.75,177.4833,19.4,86,75,6.71
502,Berlevag,NO,2021-04-18 16:04:12,70.8578,29.0864,39.2,75,20,17.27
503,Gambela,ET,2021-04-18 16:04:13,8.25,34.5833,95.18,24,97,8.88
504,Warrington,GB,2021-04-18 16:03:19,53.3925,-2.5802,62.01,41,0,3.44
505,Chaman,PK,2021-04-18 16:00:16,30.9236,66.4512,71.71,11,92,6.71
506,Muros,ES,2021-04-18 16:04:13,42.7762,-9.0603,68.0,54,100,3.49
507,Salihorsk,BY,2021-04-18 16:04:14,52.7876,27.5415,50.31,77,100,10.07
508,Cookeville,US,2021-04-18 16:04:14,36.1628,-85.5016,60.01,58,1,4.61
509,Jaisalmer,IN,2021-04-18 16:04:15,26.9147,70.9181,93.0,10,66,6.2
510,Shimoda,JP,2021-04-18 16:04:15,34.6667,138.95,51.01,70,0,1.99
511,Lerwick,GB,2021-04-18 16:04:16,60.1545,-1.1494,46.4,81,0,13.8
512,Odweyne,SO,2021-04-18 16:04:16,9.4092,45.064,80.04,45,86,7.47
513,Batagay-Alyta,RU,2021-04-18 16:04:16,67.8006,130.4114,12.11,96,100,2.86
514,Inuvik,CA,2021-04-18 16:04:17,68.3499,-133.7218,35.6,55,46,3.44
515,Ust-Kuyga,RU,2021-04-18 16:04:17,70.0167,135.6,6.19,93,100,3.47
516,Toktogul,KG,2021-04-18 16:01:07,41.8708,72.9402,51.67,86,99,3.49
517,Vieques,PR,2021-04-18 16:04:18,18.425,-65.8329,89.6,55,40,6.91
518,Gandajika,CD,2021-04-18 16:04:18,-6.75,23.95,72.72,86,100,5.14
519,Luderitz,NA,2021-04-18 16:04:18,-26.6481,15.1594,79.38,44,24,4.03
520,Saint-Georges,GD,2021-04-18 16:04:19,12.0564,-61.7485,86.0,66,20,31.07
521,Basco,PH,2021-04-18 16:04:19,20.4487,121.9702,74.41,65,81,30.47
522,Ondjiva,AO,2021-04-18 16:04:19,-17.0667,15.7333,84.2,34,0,9.22
523,Pacific Grove,US,2021-04-18 16:02:57,36.6177,-121.9166,53.6,76,40,8.52
524,Santa Vitoria Do Palmar,BR,2021-04-18 16:04:04,-33.5189,-53.3681,73.89,60,8,9.13
525,Say,NE,2021-04-18 16:04:20,13.1007,2.3689,107.6,11,0,6.91
526,Aswan,EG,2021-04-18 16:04:20,24.0934,32.907,97.77,18,0,16.71
527,Evans,US,2021-04-18 16:04:21,33.5337,-82.1307,73.4,33,1,4.61
528,At-Bashi,KG,2021-04-18 16:04:21,41.1702,75.8106,44.51,66,99,2.37
529,Bakhmach,UA,2021-04-18 16:04:21,51.1808,32.7569,44.31,80,88,2.26
530,Port Keats,AU,2021-04-18 16:04:22,-14.25,129.55,75.02,40,81,8.46
531,Male,MV,2021-04-18 16:02:38,4.1748,73.5089,84.2,79,75,5.75
532,Christchurch,NZ,2021-04-18 16:04:22,-43.5333,172.6333,54.0,100,53,2.3
533,Gambiran,ID,2021-04-18 16:04:23,-6.7988,111.4951,75.22,84,67,1.5
534,Port Pirie,AU,2021-04-18 16:04:23,-33.1833,138.0167,50.0,93,92,5.75
535,Rio Grande,BR,2021-04-18 16:04:24,-32.035,-52.0986,78.8,57,20,11.5
536,Tilichiki,RU,2021-04-18 16:04:24,60.4667,166.1,17.8,91,100,0.45
537,Valea Nucarilor,RO,2021-04-18 16:04:24,45.0333,28.9333,50.0,62,0,5.75
538,Necochea,AR,2021-04-18 16:04:25,-38.5473,-58.7368,71.01,78,90,8.99
539,Burgeo,CA,2021-04-18 16:04:25,47.6167,-57.6152,40.53,93,100,27.49
540,Clarence Town,AU,2021-04-18 16:04:25,-32.5833,151.7833,53.01,100,1,4.61
541,Goderich,CA,2021-04-18 16:03:47,43.7501,-81.7165,42.8,70,99,11.5
542,Port Blair,IN,2021-04-18 16:00:48,11.6667,92.75,82.35,74,47,6.26
543,Olinda,BR,2021-04-18 16:04:26,-8.0089,-34.8553,77.0,78,75,3.44
544,Noumea,NC,2021-04-18 16:03:14,-22.2763,166.4572,77.0,94,0,1.14
545,Talaya,RU,2021-04-18 16:04:27,61.3833,152.75,8.29,96,11,3.6
546,Kosa,RU,2021-04-18 16:04:27,59.9445,54.9977,28.54,71,48,5.35
547,Rexburg,US,2021-04-18 16:04:27,43.826,-111.7897,48.2,34,1,8.05
548,Winslow,US,2021-04-18 16:04:28,35.0242,-110.6974,53.01,49,20,9.84
549,Pasni,PK,2021-04-18 16:04:28,25.2631,63.471,81.32,71,13,13.73
550,Hay River,CA,2021-04-18 16:00:11,60.8156,-115.7999,33.8,69,100,8.05
551,Thornbury,GB,2021-04-18 16:04:29,52.2333,-2.55,59.0,45,56,2.59
552,Riyadh,SA,2021-04-18 16:02:25,24.6877,46.7219,93.2,9,0,9.22
